name,address,city,searchedCity,region,country,lat,lng,rating,reviews,businessStatus,types,placeId,matchedQuery,looksWholesale
Империя Вкуса,"Нальчик, Кабардино-Балкарская Респ., 360030",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.474286,43.5812217,4.6,49,OPERATIONAL,cafe|establishment|food|point_of_interest,ChIJAxCAX0wHWkARJWss_JrCHbw,оптовая база продуктов питания,check
"Магазин ""Все для ресторанов, гостиниц, медцентров, салонов красоты""","ул. Чернышевского, 210, Нальчик, Кабардино-Балкарская Респ., 360004",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4918819,43.59325,,,OPERATIONAL,establishment|food|health|home_goods_store|point_of_interest|store,ChIJAUxN_OkGWkAROc-YoZByfpE,оптовая база продуктов питания,check
Нальчикский Молочный комбинат,"ул. Кирова, 294а, Нальчик, Кабардино-Балкарская Респ., 360004",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4980327,43.6079243,3.4,33,OPERATIONAL,establishment|point_of_interest,ChIJL4mu5c8GWkARU-DAq4AMT18,оптовая база продуктов питания,check
"ООО ""ГК ""VITA PLANTA""","ул. Кирова, 294, Нальчик, Кабардино-Балкарская Респ., 360004",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4968194,43.6061692,5,1,OPERATIONAL,establishment|food|point_of_interest,ChIJVYbyYdAGWkARpbRwavSpA4g,оптовая база продуктов питания,check
"ООО ""ЗЕЛЁНАЯ КОМПАНИЯ""","8-й Промышленный пр-д, 3, Нальчик, Кабардино-Балкарская Респ., 360012",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.5166002,43.6872957,4.4,17,OPERATIONAL,establishment|food|point_of_interest,ChIJh7wnL9qpUEARik9l-J3f4rQ,оптовый продовольственный рынок,check
ООО «АВГУСТ»,"Эльбрусская ул., 31, Нальчик, Кабардино-Балкарская Респ., 360016",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.5049667,43.6025602,4.7,9,OPERATIONAL,establishment|food|point_of_interest,ChIJeyvKNdUGWkARBcuvENaOXN8,плодоовощная база оптовая,check
"ООО Кондитерская Фабрика ""ЖАКО""","1-й Промышленный пр-д, 14, Нальчик, Кабардино-Балкарская Респ., 360024",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.514064,43.6544219,4.7,317,OPERATIONAL,establishment|food|point_of_interest|store,ChIJz50iFEMHWkARH2Gvb-CUeKY,оптовая база продуктов питания,check
Оптово-розничная база 150,"ул. Кабардинская, 150, Нальчик, Кабардино-Балкарская Респ., 360015",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4911766,43.6261922,5,2,OPERATIONAL,establishment|point_of_interest,ChIJIxZHPeEGWkARoUsM6ZxTDHo,оптовый продовольственный рынок,yes
Оптово-розничный магазин,"ш. Нарткалинское, Нальчик, Кабардино-Балкарская Респ., 360012",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.5145804,43.6901999,,,OPERATIONAL,establishment|point_of_interest,ChIJE-7eLtepUEARlfPM1TcO05M,оптовый продовольственный рынок,yes
Рынок Дубки,"Нальчик, Кабардино-Балкарская Респ., 360009",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4839948,43.6521065,4.2,3090,OPERATIONAL,establishment|point_of_interest,ChIJq6qqqtoGWkAR_uUelPz7UZM,оптовый продовольственный рынок,yes
Сады Эльбруса,"ул. Пушкина, 99, Нальчик, Кабардино-Балкарская Респ., 360051",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4852,43.60989199999999,4.8,10,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJB7_ba-oGWkARzCVT2GdVXWM,плодоовощная база оптовая,check
СадыКавказа,"ул. Кешокова, 290, Нальчик, Кабардино-Балкарская Респ., 360004",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4958333,43.5862877,,,OPERATIONAL,establishment|food|point_of_interest,ChIJAQBwJMsGWkARFVGFV_64EPM,оптовая база продуктов питания,check
Светофор,"Нальчик, Кабардино-Балкарская Респ., 360019",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4858391,43.5727919,4.2,303,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJM-Dut2wHWkARtyF1Lw5BkvQ,оптовый продовольственный рынок,check
ТЗБ Оптово розничный склад Бытовой Химии Маг Перекресток,"ул. Кабардинская, 150, Нальчик, Кабардино-Балкарская Респ., 360015",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4911766,43.6261922,4.5,67,OPERATIONAL,establishment|home_goods_store|point_of_interest|store,ChIJc9V1PuEGWkARnDL82XMkKMk,оптовая база продуктов питания,yes
"ТЗБ, Склад-магазин ""Чистюля""","ул. Кабардинская, 150 а, Нальчик, Кабардино-Балкарская Респ., 360015",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4918074,43.6276122,4.6,99,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJu2OpD-EGWkAR_K9-Czv_lDQ,оптовая база продуктов питания,check
Торт Мастер 07,"ул. Чернышевского, 155, Нальчик, Кабардино-Балкарская Респ., 360004",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4914151,43.5919397,4.1,87,OPERATIONAL,bakery|establishment|food|point_of_interest|store,ChIJY0RdtMkGWkAR0UoDkCndfWg,оптовая база продуктов питания,check
Халвичный Завод,"ул. Заводская, 6, Нальчик, Кабардино-Балкарская Респ., 360051",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.47901390000001,43.618593,4.4,92,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJE6LTUPIGWkARhBXEAXyIO9s,оптовый продовольственный рынок,check
Хладокомбинат,"Кузнечный пер., 5, Нальчик, Кабардино-Балкарская Респ., 360004",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4991442,43.5957079,,,OPERATIONAL,establishment|point_of_interest,ChIJ_9Ytfs0GWkARj_BFGou9mYM,плодоовощная база оптовая,check
Центральный рынок,"ул. Толстого, 86, Нальчик, Кабардино-Балкарская Респ., 360022",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4876336,43.6090625,4.3,3,OPERATIONAL,establishment|point_of_interest,ChIJaWxoTFAHWkAR95Y7Qe8WreE,оптовый продовольственный рынок,yes
ЭкоКорзина,"ул. Темрюка Идарова, 53, Нальчик, Кабардино-Балкарская Респ., 360009",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.4933136,43.6367145,,,OPERATIONAL,establishment|point_of_interest,ChIJY2uskk4HWkARsnWaMSlPqcw,оптовая база продуктов питания,check
Ярмарка выходного дня,"пл. Абхазии, Нальчик, Кабардино-Балкарская Респ., 360017",Нальчик,Нальчик,Кабардино-Балкарская Республика,Russia,43.47107889999999,43.5872205,4.5,402,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJt4MFBfgHWkARYulTUXhF9A0,оптовый продовольственный рынок,yes
"""Бутерброд"", АО ""Мясопродукты""","ул. Ленина, 27а, Нарьян-Мар, Ненецкий автономный округ, 166000",Нарьян-Мар,Нарьян-Мар,Ненецкий АО,Russia,67.6378016,52.99409499999999,4.3,180,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJbeWknNNJb0QRaecXgBFKE1U,сельскохозяйственный рынок,check
"""Олешек"", АО ""Мясопродукты""","ул. Тыко Вылки, 2а, Нарьян-Мар, Ненецкий автономный округ, 166000",Нарьян-Мар,Нарьян-Мар,Ненецкий АО,Russia,67.6411206,53.00601,4.6,99,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJceHjm81Jb0QRqwle14Mz28o,оптовый продовольственный рынок,check
